# From MPC 26543
# From MPC 84932
C/2012 V1 (PANSTARRS),e,157.8408,85.3757,123.2823,7101,0.0000016,0.99970587,0.0000,07/21.4549/2013,2000,g 12.0,4.0
# From MPC 88695
C/2012 V2 (LINEAR),e,67.1741,262.1718,217.3347,688.8943,0.0000545,0.99788688,0.0000,08/16.5002/2013,2000,g  9.0,4.0
# From MPC 82721
P/2012 WA34 (Lemmon-PANSTARRS),e,6.1199,94.5163,352.8789,4.786754,0.0941114,0.33726538,69.9229,02/05.0/2015,2000,g 13.5,4.0
# From MPC 92272
C/2012 X1 (LINEAR),e,44.3661,113.1450,132.0962,157.0607,0.0005007,0.98982196,0.0000,02/21.6278/2014,2000,g  4.8,3.6
# From MPC 88327
C/2012 X2 (PANSTARRS),e,34.1239,271.0260,215.7044,20.62002,0.0105262,0.76962322,7.1078,02/05.0/2015,2000,g  9.0,4.0
# From MPC 83521
C/2012 Y1 (LINEAR),e,20.9446,193.2277,268.9114,37.93043,0.0042191,0.94677665,3.1552,02/05.0/2015,2000,g 15.0,4.0
# From MPC 83521
C/2012 Y3 (McNaught),e,73.4547,122.6574,235.7417,28.19750,0.0065825,0.93711482,5.8930,02/05.0/2015,2000,g 11.0,4.0
# From MPC 92272
C/2013 A1 (Siding Spring),h,10/25.2953/2014,129.0430,300.9765,2.4165,1.000448,1.398702,2000,8.2,2.4
# From MPC 84024
P/2013 A2 (Scotti),e,3.3654,355.8136,134.6280,4.004427,0.1229967,0.45588502,89.4765,02/05.0/2015,2000,g 15.5,4.0
# From MPC 82721
P/2013 AL76 (Catalina),e,144.8663,145.9488,27.2468,6.500575,0.0594670,0.68478775,46.6014,02/05.0/2015,2000,g 16.0,4.0
# From MPC 87915
C/2013 B2 (Catalina),h,07/01.5831/2013,43.4625,331.9546,156.4727,1.001656,3.735356,2000,11.0,4.0
# From MPC 92272
C/2013 C2 (Tenagra),e,21.3412,247.5164,308.7259,16.05092,0.0153269,0.43110107,356.8640,02/05.0/2015,2000,g  4.0,4.0
# From MPC 86642
P/2013 CU129 (PANSTARRS),e,12.1490,46.2086,211.9539,2.877946,0.2018739,0.72203648,110.4501,02/05.0/2015,2000,g 18.0,2.0
# From MPC 84024
C/2013 D1 (Holvorcem),e,10.0935,294.9698,252.6629,11.26378,0.0260722,0.78158867,17.2624,02/05.0/2015,2000,g 14.0,4.0
# From MPC 90270
C/2013 E1 (McNaught),h,06/13.6287/2013,158.7178,134.0350,311.5401,1.000799,7.785008,2000,5.5,4.0
# From MPC 88327
C/2013 E2 (Iwamoto),e,21.8657,182.4856,95.7659,220.1266,0.0003018,0.99358507,0.0000,03/08.9870/2013,2000,g 11.5,4.0
# From MPC 88695
P/2013 EW90 (Tenagra),e,31.8054,160.3396,346.2978,4.109727,0.1183000,0.19642228,99.9418,02/05.0/2015,2000,g 12.0,4.0
# From MPC 84626
C/2013 F1 (Boattini),h,12/02.6150/2012,79.6419,30.1053,92.0076,1.002740,1.860142,2000,13.0,4.0
# From MPC 88695
C/2013 F2 (Catalina),e,61.7641,344.2678,123.0806,3120,0.0000057,0.99800620,0.0000,04/19.6979/2013,2000,g  7.0,4.0
# From MPC 84933
C/2013 F3 (McNaught),e,85.4476,266.1011,18.7339,617.3983,0.0000642,0.99635176,0.0000,05/25.1115/2013,2000,g 12.0,4.0
# From MPC 91612
P/2013 G1 (Kowalski),e,5.4688,221.4665,51.2204,6.876834,0.0546539,0.51248604,23.0205,02/05.0/2015,2000,g 11.0,4.0
# From MPC 84933
C/2013 G2 (McNaught),h,12/06.4097/2012,95.9927,274.1029,293.8693,1.000256,2.152086,2000,11.5,4.0
# From MPC 92272
C/2013 G3 (PANSTARRS),h,11/15.1995/2014,64.6691,208.1237,76.5000,1.000532,3.852168,2000,9.0,4.0
# From MPC 84025
P/2013 G4 (PANSTARRS),e,5.9252,339.7416,214.5294,4.434037,0.1055614,0.41074715,76.5064,02/05.0/2015,2000,g 15.0,4.0
# From MPC 84318
C/2013 G5 (Catalina),h,09/01.3312/2013,40.6021,144.2351,165.7011,1.000103,0.929255,2000,14.0,4.0
# From MPC 87478
C/2013 G6 (Lemmon),e,124.0814,44.5761,215.7069,358.6594,0.0001451,0.99428677,0.0000,07/25.1544/2013,2000,g 13.5,4.0
# From MPC 92272
C/2013 G7 (McNaught),e,105.0992,48.3924,218.2702,1594,0.0000155,0.99706572,0.0000,03/18.7281/2014,2000,g  7.5,4.0
# From MPC 90767
C/2013 G8 (PANSTARRS),e,27.6173,241.0029,80.1538,2066,0.0000105,0.99751219,0.0000,11/14.6901/2013,2000,g  8.5,4.0
# From MPC 92272
C/2013 G9 (Tenagra),h,01/14.7741/2015,146.2303,35.6876,204.9469,1.000895,5.337515,2000,7.0,4.0
# From MPC 84933
C/2013 H1 (La Sagra),e,27.0844,84.9601,136.5745,187.3757,0.0003843,0.98587775,0.0000,05/19.7184/2013,2000,g 13.0,4.0
# From MPC 90270
C/2013 H2 (Boattini),h,01/22.9806/2014,128.3922,262.7393,35.9833,1.000201,7.498590,2000,6.5,4.0
# From MPC 91613
P/2013 J2 (McNaught),e,15.4953,289.3945,37.9016,6.241545,0.0632071,0.65575520,33.5677,02/05.0/2015,2000,g 13.0,4.0
# From MPC 87916
C/2013 J3 (McNaught),e,118.2100,200.7532,320.9510,1357,0.0000197,0.99705992,0.0000,02/22.6654/2013,2000,g 10.0,4.0
# From MPC 87066
P/2013 J4 (PANSTARRS),e,5.0352,84.0011,118.7706,2.475100,0.2531133,0.23099371,359.9443,11/04.0/2013,2000,g 14.0,4.0
# From MPC 84319
C/2013 J5 (Boattini),e,136.0078,256.7551,19.1245,1876,0.0000121,0.99738515,0.0000,11/29.4738/2012,2000,g 10.0,4.0
# From MPC 84627
C/2013 J6 (Catalina),e,85.0364,68.4097,125.6171,59.73390,0.0021349,0.95957537,1.4228,02/05.0/2015,2000,g 14.5,4.0
# From MPC 84319
C/2013 K1 (Christensen),e,42.3433,125.9025,171.3359,77.83740,0.0014352,0.98781219,0.0000,05/30.0349/2013,2000,g 18.0,4.0
# From MPC 87916
C/2013 L2 (Catalina),e,106.7759,285.8720,1.8622,19411,0.0000004,0.99974916,0.0000,05/10.5145/2012,2000,g  8.0,4.0
# From MPC 86229
P/2013 N3 (PANSTARRS),e,2.1707,17.6747,323.9395,7.418588,0.0487778,0.59172775,17.4776,02/05.0/2015,2000,g 13.0,4.0
# From MPC 88328
C/2013 N4 (Borisov),e,37.0344,322.5982,142.3167,47.98435,0.0029652,0.97475567,0.0000,08/21.4731/2013,2000,g 12.0,4.0
# From MPC 85834
P/2013 N5 (PANSTARRS),e,23.2776,187.4520,176.6729,6.825141,0.0552760,0.73226743,32.1969,02/05.0/2015,2000,g 17.0,4.0
# From MPC 87479
P/2013 O2 (PANSTARRS),e,13.3132,207.5870,213.7090,3.825146,0.1317444,0.43952009,54.7821,02/05.0/2015,2000,g 14.0,4.0
# From MPC 90767
C/2013 O3 (McNaught),e,102.8357,276.7478,337.9322,778.8886,0.0000453,0.99591823,0.0000,09/09.8474/2013,2000,g 11.5,4.0
# From MPC 85834
P/2013 P1 (PANSTARRS),e,18.7067,160.8018,138.0197,8.573448,0.0392619,0.60476669,27.8494,02/05.0/2015,2000,g 12.0,4.0
# From MPC 92272
C/2013 P2 (PANSTARRS),e,125.5334,2.0306,104.9868,2112,0.0000102,0.99865743,0.0000,02/17.0676/2014,2000,g 11.5,4.0
# From MPC 92272
C/2013 P3 (Palomar),h,11/23.8260/2014,93.9126,177.2755,177.1835,1.001213,8.646413,2000,5.5,4.0
# From MPC 91613
C/2013 P4 (PANSTARRS),e,4.2648,256.6043,113.5593,14.75168,0.0173957,0.59550207,3.0745,02/05.0/2015,2000,g  7.5,4.0
# From MPC 88696
C/2013 PE67 (Catalina-Spacewatch),e,116.7379,325.9535,59.5633,56.12781,0.0023439,0.96704677,0.9906,02/05.0/2015,2000,g 14.0,4.0
# From MPC 92272
C/2013 R1 (Lovejoy),e,64.0267,70.7080,67.1732,527.9302,0.0000813,0.99846217,0.0000,12/22.7480/2013,2000,g  7.0,4.0
# From MPC 86643
P/2013 R3 (Catalina-PANSTARRS),e,0.8987,342.6878,8.5438,3.037462,0.1861820,0.27344596,102.0274,02/05.0/2015,2000,g 14.0,4.0
# From unp
P/2013 R3-A (Catalina-PANSTARRS),e,0.8978,342.6464,8.6288,3.037298,0.1861971,0.27335407,102.0126,02/05.0/2015,2000,g  9.0,4.0
# From unp
P/2013 R3-B (Catalina-PANSTARRS),e,0.8994,342.7051,8.5698,3.037281,0.1861987,0.27333986,102.0142,02/05.0/2015,2000,g  9.0,4.0
# From MPC 86230
C/2013 S1 (Catalina),e,83.9613,221.5441,166.0697,38389,0.0000001,0.99992642,0.0000,08/02.8803/2013,2000,g 13.0,4.0
# From MPC 85835
P/2013 T1 (PANSTARRS),e,24.2056,10.2215,346.0060,5.874341,0.0692254,0.62322449,38.3247,02/05.0/2015,2000,g 16.5,4.0
# From MPC 86643
P/2013 T2 (Schwartz),e,9.3870,2.1878,343.3602,3.407903,0.1566655,0.52867213,92.9823,02/05.0/2015,2000,g 16.0,4.0
# From MPC 92272
C/2013 TW5 (Spacewatch),e,31.4105,319.7076,190.4308,366.5086,0.0001405,0.98409080,0.0000,08/18.2120/2014,2000,g  7.5,4.0
# From MPC 88696
P/2013 TL117 (Lemmon),e,9.3651,3.3535,112.2181,3.604430,0.1440287,0.68984006,50.6676,02/05.0/2015,2000,g 17.5,4.0
# From MPC 86643
C/2013 U1 (Catalina),e,23.9412,211.2408,143.1778,11.93664,0.0238991,0.79728659,10.5934,02/05.0/2015,2000,g 13.5,4.0
# From MPC 92272
C/2013 U2 (Holvorcem),e,43.0972,6.9910,107.4001,945.9591,0.0000339,0.99459087,0.0000,10/26.0166/2014,2000,g  7.5,4.0
# From MPC 92273
C/2013 UQ4 (Catalina),e,145.2587,317.6631,23.3166,60.38702,0.0021003,0.98209723,0.0000,07/05.9551/2014,2000,g 13.5,4.0
# From MPC 92273
C/2013 US10 (Catalina),h,11/15.7045/2015,148.8757,186.1399,340.3525,1.000381,0.822941,2000,4.4,4.0
# From MPC 92273
C/2013 V1 (Boattini),h,04/21.2301/2014,65.3065,72.8108,48.0371,1.001328,1.661005,2000,10.5,4.0
# From MPC 92273
C/2013 V2 (Borisov),h,10/14.3715/2014,37.8501,48.4187,94.4813,1.004134,3.507945,2000,7.0,4.0
# From MPC 88329
C/2013 V3 (Nevski),e,32.1342,100.9166,339.6319,12.68153,0.0218246,0.89064205,10.1084,02/05.0/2015,2000,g 14.0,4.0
# From MPC 92273
C/2013 V4 (Catalina),h,10/07.4819/2015,67.8493,55.6183,40.4370,1.002722,5.185492,2000,6.0,4.0
# From MPC 92273
C/2013 V5 (Oukaimeden),e,154.8845,278.6161,314.5746,468.0798,0.0000973,0.99866372,0.0000,09/28.2224/2014,2000,g  9.0,4.0
# From MPC 91613
P/2013 W1 (PANSTARRS),e,4.6996,117.8545,1.3271,3.485088,0.1514898,0.59374346,50.5737,02/05.0/2015,2000,g 17.5,4.0
# From MPC 92273
C/2013 W2 (PANSTARRS),e,4.5714,179.7782,307.2246,10.46542,0.0291118,0.57533013,0.9032,02/05.0/2015,2000,g 13.5,2.0
# From MPC 92273
C/2013 X1 (PANSTARRS),h,04/20.7651/2016,163.2301,130.9491,164.4605,1.000847,1.314310,2000,10.5,2.0
# From MPC 90768
C/2013 Y2 (PANSTARRS),e,29.4130,243.3985,308.8547,221.4269,0.0002991,0.99133297,0.0000,06/13.6717/2014,2000,g 12.0,4.0
# From MPC 87480
P/2013 YG46 (Spacewatch),e,7.8332,50.0459,240.7324,3.289995,0.1651624,0.45597097,240.7994,02/05.0/2015,2000,g 10.0,4.0
# From MPC 89728
P/2014 A2 (Hill),e,24.5134,106.6703,356.2131,5.918057,0.0684598,0.64940353,31.8170,02/05.0/2015,2000,g 15.0,4.0
# From MPC 89728
P/2014 A3 (PANSTARRS),e,13.6748,230.4989,212.7955,4.667085,0.0977542,0.24081357,64.5830,02/05.0/2015,2000,g 12.0,4.0
# From MPC 92273
C/2014 A4 (SONEAR),h,09/05.8765/2015,121.3543,29.7293,356.7893,1.000552,4.180300,2000,6.0,4.0
# From MPC 89729
C/2014 A5 (PANSTARRS),e,31.9967,310.1006,182.4380,97.93213,0.0010170,0.95098826,0.1797,02/05.0/2015,2000,g 10.0,4.0
# From MPC 92273
C/2014 AA52 (Catalina),h,02/27.6477/2015,105.2113,330.4932,292.2632,1.000421,2.002592,2000,10.0,4.0
# From MPC 89729
C/2014 B1 (Schwartz),h,09/06.7165/2017,28.3694,161.3875,345.6241,1.003961,9.568758,2000,4.0,4.0
# From MPC 88696
P/2014 C1 (TOTAS),e,2.6820,167.9455,24.2255,3.070714,0.1831661,0.45019150,75.5648,02/05.0/2015,2000,g 15.5,4.0
# From MPC 88697
C/2014 C2 (STEREO),e,135.4863,283.3420,56.0040,663.0878,0.0000577,0.99922862,0.0000,02/18.2555/2014,2000,g 18.0,4.0
# From MPC 90272
C/2014 C3 (NEOWISE),e,151.7940,204.4864,345.9409,108.8817,0.0008675,0.98290197,0.0000,01/16.7372/2014,2000,g 14.0,4.0
# From MPC 91614
P/2014 E1 (Larson),e,15.9779,39.0840,185.8265,3.713016,0.1377571,0.42335566,35.6731,02/05.0/2015,2000,g 14.0,4.0
# From MPC 92273
C/2014 E2 (Jacques),e,156.3923,56.3992,344.0457,756.7633,0.0000473,0.99912271,0.0000,07/02.5204/2014,2000,g  7.1,4.4
# From MPC 90769
C/2014 F1 (Hill),e,108.2486,239.8932,8.2282,2242,0.0000093,0.99844047,0.0000,10/04.7334/2013,2000,g 10.5,4.0
# From MPC 91614
C/2014 F2 (Tenagra),e,119.0607,267.4480,86.0508,147.1385,0.0005522,0.97067769,0.0000,01/02.3686/2015,2000,g  9.5,4.0
# From MPC 89312
C/2014 F3 (Sheppard-Trujillo),e,6.4825,327.5511,1.3672,16.08752,0.0152746,0.64480289,325.0893,02/05.0/2015,2000,g  6.0,4.0
# From MPC 90272
C/2014 G1 (PANSTARRS),e,165.6387,337.9476,77.0476,873.6479,0.0000382,0.99374111,0.0000,11/06.3943/2013,2000,g  9.0,4.0
# From MPC 92273
C/2014 G3 (PANSTARRS),e,155.8231,4.5448,147.8069,55.54166,0.0023811,0.91541410,0.0057,02/05.0/2015,2000,g  9.0,4.0
# From MPC 88697
C/2014 H1 (Christensen),e,99.9309,34.7002,169.1909,136.7151,0.0006166,0.98435460,0.0000,04/15.3289/2014,2000,g 14.5,4.0
# From MPC 89010
C/2014 J1 (Catalina),e,159.6973,41.9679,195.4973,8.664959,0.0386415,0.80283784,8.8868,02/05.0/2015,2000,g 17.0,4.0
# From MPC 92274
P/2014 L2 (NEOWISE),e,5.1845,149.4068,182.7700,6.323307,0.0619851,0.64662639,12.6825,02/05.0/2015,2000,g 12.0,4.0
# From MPC 90769
P/2014 L3 (Hill),e,6.2640,115.5657,178.6011,8.166790,0.0422306,0.77300319,9.3518,02/05.0/2015,2000,g 16.0,4.0
# From MPC 91614
C/2014 L5 (Lemmon),h,11/26.3454/2014,122.8095,35.6887,45.6111,1.002830,6.203201,2000,8.0,4.0
# From MPC 89010
C/2014 M1 (PANSTARRS),e,160.1585,234.8107,337.5161,1013,0.0000306,0.99452311,0.0000,08/31.9863/2015,2000,g  9.0,4.0
# From MPC 90272
C/2014 M2 (Christensen),e,32.4037,245.3222,40.7057,990.2923,0.0000316,0.99302366,0.0000,07/17.9687/2014,2000,g  6.0,4.0
# From MPC 90769
C/2014 M3 (Catalina),e,164.9088,80.3706,93.7368,138.3858,0.0006054,0.98241045,0.0000,06/21.9215/2014,2000,g 14.0,4.0
# From MPC 91614
P/2014 M4 (PANSTARRS),e,3.3453,265.0548,145.3041,5.812543,0.0703323,0.59549884,2.7673,02/05.0/2015,2000,g 15.0,4.0
# From MPC 91614
P/2014 MG4 (Spacewatch-PANSTARRS),e,9.3683,311.8543,298.7931,5.011902,0.0878416,0.25902836,52.8710,02/05.0/2015,2000,g  9.5,4.0
# From MPC 90769
C/2014 N2 (PANSTARRS),e,133.0135,143.8051,237.8594,3529,0.0000047,0.99938101,0.0000,10/08.2228/2014,2000,g 14.5,4.0
# From MPC 92274
C/2014 N3 (NEOWISE),e,61.6343,19.9269,353.5719,7217,0.0000016,0.99946203,0.0000,03/13.2376/2015,2000,g  7.0,4.0
# From MPC 90770
P/2014 O3 (PANSTARRS),e,7.8070,87.7031,204.4281,7.543939,0.0475671,0.38473373,13.9344,02/05.0/2015,2000,g 10.5,4.0
# From MPC 92274
C/2014 OE4 (PANSTARRS),e,81.3755,240.4156,65.6978,8706,0.0000012,0.99928254,0.0000,12/10.3787/2016,2000,g 11.0,2.0
# From MPC 92274
C/2014 Q1 (PANSTARRS),e,43.1045,8.7641,120.0488,1104,0.0000269,0.99971517,0.0000,07/06.5121/2015,2000,g  8.0,4.0
# From MPC 92274
C/2014 Q2 (Lovejoy),e,80.3019,94.9756,12.3952,584.6327,0.0000697,0.99779288,0.0000,01/30.0695/2015,2000,g  2.7,10.0
# From MPC 90770
C/2014 QU2 (PANSTARRS),e,124.8170,333.0002,320.4610,247.3493,0.0002534,0.99101220,0.0000,07/09.8896/2014,2000,g 15.0,4.0
# From MPC 92274
C/2014 Q3 (Borisov),e,89.9487,63.1294,47.3835,28.42584,0.0065033,0.94204509,0.5068,02/05.0/2015,2000,g -0.5,20.0
# From MPC 91615
C/2014 Q6 (PANSTARRS),e,49.7987,326.6552,2.5391,12393,0.0000007,0.99965927,0.0000,01/06.4090/2015,2000,g  9.5,4.0
# From MPC 92274
C/2014 R1 (Borisov),e,9.9331,104.0538,55.6485,180.5490,0.0004063,0.99254804,0.0000,11/19.2412/2014,2000,g  6.5,8.8
# From MPC 90770
C/2014 R3 (PANSTARRS),h,08/06.9156/2016,90.8301,334.0988,113.3452,1.001238,7.275396,2000,6.5,4.0
# From MPC 91615
C/2014 R4 (Gibbs),e,42.4090,279.5276,180.8362,3137,0.0000056,0.99942052,0.0000,10/21.5039/2014,2000,g 13.0,4.0
# From MPC 91615
P/2014 R5 (Lemmon-PANSTARRS),e,1.0882,126.5413,213.8392,4.063087,0.1203427,0.41271921,27.9856,02/05.0/2015,2000,g 15.0,4.0
# From MPC 92274
C/2014 S1 (PANSTARRS),h,10/30.8306/2013,123.8065,352.6574,288.8537,1.001483,8.138321,2000,7.0,4.0
# From MPC 92274
C/2014 S2 (PANSTARRS),e,64.6657,8.1213,87.8002,172.5033,0.0004350,0.98782215,0.0000,12/09.7677/2015,2000,g 10.0,4.0
# From MPC 90770
C/2014 S3 (PANSTARRS),e,169.3207,356.0522,293.1465,87.77946,0.0011984,0.97665419,0.0000,08/13.3281/2014,2000,g 17.0,4.0
# From MPC 91615
C/2014 TG64 (Catalina),e,22.2837,50.2891,294.7736,14.87701,0.0171763,0.78228099,4.3802,02/05.0/2015,2000,g 13.0,4.0
# From MPC 92274
P/2014 U2 (Kowalski),e,7.4956,356.1778,35.2613,2.932708,0.1962460,0.60298296,23.7150,02/05.0/2015,2000,g 19.5,4.0
# From MPC 91616
C/2014 U3 (Kowalski),e,152.9930,163.5821,51.3037,748.0211,0.0000482,0.99657978,0.0000,09/03.4950/2014,2000,g 14.5,4.0
# From MPC 91616
P/2014 U4 (PANSTARRS),e,6.4568,12.0444,347.7329,3.484768,0.1515107,0.47099901,28.0404,02/05.0/2015,2000,g 18.0,4.0
# From MPC 91616
P/2014 V1 (PANSTARRS),e,22.4580,166.5070,178.9541,4.811338,0.0933911,0.47217763,1.0180,02/05.0/2015,2000,g 14.0,4.0
# From MPC 91616
P/2014 W1 (PANSTARRS),e,8.8469,247.2562,150.3253,4.412107,0.1063494,0.39544083,20.0341,02/05.0/2015,2000,g 15.5,4.0
# From MPC 92274
C/2014 W2 (PANSTARRS),e,81.9985,69.9608,84.9971,1482,0.0000173,0.99819840,0.0000,03/10.4803/2016,2000,g  7.5,4.0
# From MPC 92274
C/2014 W3 (PANSTARRS),h,02/26.5003/2014,90.0851,286.3701,158.8444,1.005620,6.062872,2000,8.5,4.0
# From MPC 91616
P/2014 W4 (PANSTARRS),e,15.2871,33.3654,67.3740,6.583737,0.0583439,0.35242640,340.8814,02/05.0/2015,2000,g 11.0,4.0
# From MPC 92275
C/2014 W6 (Catalina),h,03/19.0666/2015,53.5655,338.1295,209.8706,1.001470,3.087363,2000,10.5,4.0
# From MPC 91616
C/2014 W7 (Christensen),e,98.3134,151.2500,33.2255,11.20981,0.0262607,0.86726042,0.9294,02/05.0/2015,2000,g 16.0,4.0
# From MPC 91616
C/2014 W8 (PANSTARRS),e,41.9398,224.8445,228.0350,194.6836,0.0003628,0.97420045,0.0000,09/10.2042/2015,2000,g 11.0,4.0
# From MPC 92275
C/2014 W9 (PANSTARRS),e,10.6305,21.2876,167.7712,11.15898,0.0264404,0.85774439,359.7169,02/05.0/2015,2000,g 16.0,4.0
# From MPC 92275
C/2014 W11 (PANSTARRS),e,12.7167,295.9683,225.6689,9.816020,0.0320480,0.65091756,355.7502,02/05.0/2015,2000,g 10.0,4.0
# From MPC 91617
P/2014 W12 (Gibbs),e,8.5181,299.3898,36.9070,3.436243,0.1547313,0.51326793,12.6832,02/05.0/2015,2000,g 15.0,4.0
# From MPC 92275
P/2014 X1 (Elenin),e,25.9717,61.5691,34.3685,6.259194,0.0629400,0.71004315,1.7785,02/05.0/2015,2000,g 15.0,4.0
# From MPC 92275
C/2014 XB8 (PANSTARRS),e,149.7663,37.4999,351.6945,359.7700,0.0001444,0.99164293,0.0000,04/06.4788/2015,2000,g 13.5,4.0
# From MPC 92275
C/2014 Y1 (PANSTARRS),h,01/17.7407/2016,14.9199,19.5554,182.2652,1.001758,2.240036,2000,9.5,4.0
# From MPC 92275
C/2015 A1 (PANSTARRS),e,80.3844,341.1297,244.7968,21.91758,0.0096054,0.90886203,359.6559,02/05.0/2015,2000,g 14.5,4.0
# From MPC 92275
C/2015 A2 (PANSTARRS),p,08/06.8226/2015,109.1054,209.4336,5.328145,258.4985,2000,10.5,4.0
# From MPC 92275
P/2015 A3 (PANSTARRS),e,172.5199,277.0962,249.2758,7.852194,0.0447938,0.85281066,359.2166,02/05.0/2015,2000,g 20.0,4.0
# From MPEC 2015-C12
C/2015 B1 (PANSTARRS),p,09/25.4429/2016,20.9078,250.8133,3.720716,352.2101,2000,8.5,4.0
# From AJ 98, 1083
1P/Halley,e,162.2423,58.8870,111.7436,17.85751,0.0130609,0.96800838,138.3748,02/05.0/2015,2000,g  5.5,3.2
# From NK 2573
2P/Encke,e,11.7816,334.5686,186.5425,2.215127,0.2989552,0.84831418,131.6177,02/05.0/2015,2000,g 11.5,6.0
# From MPC 92275
4P/Faye,e,9.0514,199.2410,205.1165,3.839546,0.1310039,0.56898028,32.9228,02/05.0/2015,2000,g  8.0,6.0
# From MPC 87918
6P/d'Arrest,e,19.4817,138.9334,178.1218,3.503897,0.1502716,0.61142871,356.1780,02/05.0/2015,2000,g  7.5,16.0
# From MPC 79347
7P/Pons-Winnecke,e,22.3350,93.4162,172.5067,3.418968,0.1559055,0.63754785,0.8535,02/05.0/2015,2000,g 10.0,6.0
# From MPC 75715
8P/Tuttle,e,55.0706,270.3541,207.4859,5.690334,0.0726102,0.82043541,186.0807,02/05.0/2015,2000,g  8.0,8.0
# From MPC 84319
9P/Tempel,e,10.4835,68.8422,179.2290,3.143833,0.1768133,0.51039618,263.7310,02/05.0/2015,2000,g  5.5,10.0
# From MPC 79344
10P/Tempel,e,12.0289,117.8058,195.5473,3.063785,0.1837878,0.53725809,308.1216,02/05.0/2015,2000,g  5.0,10.0
# From MPC 89730
11P/Tempel-Swift-LINEAR,e,13.5746,240.4298,164.0843,3.411581,0.1564122,0.54606467,25.3468,02/05.0/2015,2000,g 17.0,4.0
# From QJ 27, 604
12P/Pons-Brooks,e,74.4493,255.9831,199.1439,16.95231,0.0141209,0.95445153,312.4903,02/05.0/2015,2000,g  5.0,6.0
# From QJ 27, 604
13P/Olbers,e,44.6557,86.2729,64.3951,16.67563,0.0144737,0.93056349,310.3532,02/05.0/2015,2000,g  5.0,6.0
# From MPC 75715
14P/Wolf,e,27.9115,202.1297,159.1480,4.253932,0.1123358,0.35557892,244.1115,02/05.0/2015,2000,g  5.5,12.0
# From MPC 91617
15P/Finlay,e,6.7990,13.7781,347.5517,3.487374,0.1513409,0.72016204,6.0454,02/05.0/2015,2000,g 12.0,4.0
# From MPC 92276
16P/Brooks,e,4.2589,159.2967,219.6906,3.355599,0.1603426,0.56294982,38.8642,02/05.0/2015,2000,g  7.5,10.0
# From MPC 83523
17P/Holmes,e,19.0918,326.7643,24.5345,3.619779,0.1431136,0.43175579,45.0035,02/05.0/2015,2000,g 10.0,6.0
# From MPC 79344
19P/Borrelly,e,30.3677,75.3782,353.4550,3.601798,0.1441866,0.62547332,343.7197,02/05.0/2015,2000,g  4.5,10.0
# From MPC 79024
21P/Giacobini-Zinner,e,31.9042,195.4019,172.5531,3.514706,0.1495790,0.70662237,163.0389,02/05.0/2015,2000,g  9.0,6.0
# From MPC 87068
22P/Kopff,e,4.7372,120.8742,162.8788,3.445757,0.1540909,0.54769917,319.6153,02/05.0/2015,2000,g  3.0,10.4
# From MPC 14747
23P/Brorsen-Metcalf,e,19.4908,311.0033,130.1470,16.95811,0.0141136,0.97201616,0.0000,09/22.2121/1989,2000,g  7.8,3.2
# From MPC 56804
24P/Schaumasse,e,11.7344,79.6964,57.9575,4.087274,0.1192761,0.70485227,238.8750,02/05.0/2015,2000,g  6.5,14.0
# From MPC 84319
26P/Grigg-Skjellerup,e,22.4310,211.5354,2.1452,3.016789,0.1880991,0.64033060,108.8934,02/05.0/2015,2000,g 12.0,16.0
# From MPC 78188
27P/Crommelin,e,29.0765,250.5982,196.0543,9.244339,0.0350663,0.91911421,44.9112,02/05.0/2015,2000,g 12.0,8.0
# From MPC 75715
28P/Neujmin,e,14.3179,346.3506,347.6287,6.932872,0.0539926,0.77233560,239.4647,02/05.0/2015,2000,g  8.5,6.0
# From MPC 92276
29P/Schwassmann-Wachmann,e,9.3766,312.4123,50.1234,6.010093,0.0668932,0.04177209,258.0548,02/05.0/2015,2000,g  4.0,4.0
# From NK 2729
30P/Reinmuth,e,8.1299,119.7271,13.1943,3.772212,0.1345272,0.50231882,235.4487,02/05.0/2015,2000,g  9.5,6.0
# From MPC 79344
31P/Schwassmann-Wachmann,e,4.5472,114.1502,18.1698,4.247110,0.1126066,0.19413707,178.7188,02/05.0/2015,2000,g  5.0,8.0
# From MPC 92276
32P/Comas Sola,e,9.9691,57.8382,53.3324,4.509875,0.1029099,0.55628644,11.3651,02/05.0/2015,2000,g  6.5,8.0
# From MPC 84320
33P/Daniel,e,22.3922,66.5083,19.0277,4.025551,0.1220299,0.46337462,291.1350,02/05.0/2015,2000,g 10.0,12.0
# From QJ 15, 452
35P/Herschel-Rigollet,e,63.4804,355.5953,29.4651,28.56143,0.0064571,0.97372116,0.0000,08/31.5619/1939,2000,g  8.5,4.0
# From MPC 75716
36P/Whipple,e,9.9399,181.9581,200.3508,4.155776,0.1163391,0.26237702,132.6822,02/05.0/2015,2000,g  8.5,6.0
# From MPC 80901
37P/Forbes,e,8.9798,314.6368,330.2081,3.448788,0.1538878,0.53608018,177.8186,02/05.0/2015,2000,g 10.5,4.8
# From QJ 27, 605
38P/Stephan-Oterma,e,18.3791,78.0800,359.6039,11.27452,0.0260350,0.85955309,324.2178,02/05.0/2015,2000,g  3.5,12.0
# From MPC 75716
39P/Oterma,e,1.4848,302.9855,90.3953,7.406149,0.0489007,0.22776409,213.8343,02/05.0/2015,2000,g  5.0,6.0
# From MPC 86231
